Prscrbr_Geo_Desc,Gnrc_Name,Tot_Clms
Indiana,Diazoxide,13
Indiana,Tacrolimus,174
Indiana,Alpha-1-Proteinase Inhibitor,654
Indiana,Bromfenac Sodium,1638
Indiana,Denosumab,3060
Indiana,Eltrombopag Olamine,504
Indiana,Promethazine Hcl,42394
Indiana,Promethazine Hcl,461
Indiana,"Progesterone, Micronized",15
Indiana,Propafenone Hcl,7499
Indiana,Propafenone Hcl,1341
Indiana,Propantheline Bromide,16
Indiana,Propranolol Hcl,54774
Indiana,Propranolol Hcl,28925
Indiana,Propranolol/Hydrochlorothiazid,89
Indiana,Propylthiouracil,831
Indiana,Finasteride,36
Indiana,Parenteral Amino Acid 20% No.1,1662
Indiana,Pantoprazole Sodium,900
Indiana,Protriptyline Hcl,333
Indiana,Albuterol Sulfate,656
Indiana,Modafinil,141
Indiana,Fluoxetine Hcl,431
Indiana,Budesonide,3342
Indiana,Alcohol Antiseptic Pads,17
Indiana,Bismuth/Metronid/Tetracycline,61
Indiana,Pyridostigmine Bromide,4970
Indiana,Pyridostigmine Bromide,427
Indiana,Lisinopril,32
Indiana,Glycopyrronium Tosylate,27
Indiana,Ripretinib,16
Indiana,Beclomethasone Dipropionate,235
Indiana,Dapagliflozin/Saxagliptin Hcl,65
Indiana,Topiramate,80
Indiana,Quetiapine Fumarate,138593
Indiana,Quetiapine Fumarate,15767
Indiana,Methylphenidate Hcl,26
Indiana,Quinapril Hcl,17482
Indiana,Quinapril/Hydrochlorothiazide,2300
Indiana,Quinidine Gluconate,50
Indiana,Quinidine Sulfate,46
Indiana,Quinine Sulfate,47
Indiana,Beclomethasone Dipropionate,2499
Indiana,Rabeprazole Sodium,3208
Indiana,Raloxifene Hcl,23686
Indiana,Ramelteon,3934
Indiana,Ramipril,38252
Indiana,Ranolazine,655
Indiana,Ranitidine Hcl,20656
Indiana,Ranolazine,28632
Indiana,Silodosin,167
Indiana,Rasagiline Mesylate,2752
Indiana,Methotrexate/Pf,221
Indiana,Glycerol Phenylbutyrate,26
Indiana,Calcifediol,703
Indiana,Prednisone,89
Indiana,Interferon Beta-1a/Albumin,863
Indiana,Interferon Beta-1a/Albumin,509
Indiana,Desogestrel-Ethinyl Estradiol,41
Indiana,Hepatitis B Virus Vaccine/Pf,14
Indiana,Nitroglycerin,62
Indiana,Becaplermin,86
Indiana,Methylnaltrexone Bromide,1495
Indiana,Eletriptan Hydrobromide,93
Indiana,Mirtazapine,40
Indiana,Infliximab,110
Indiana,Citric Ac/Gluconolact/Mag Carb,292
Indiana,Sevelamer Hcl,49
Indiana,Sevelamer Carbonate,3289
Indiana,Repaglinide,3420
Indiana,Evolocumab,629
Indiana,Evolocumab,13584
Indiana,Evolocumab,1538
Indiana,Cyclosporine,22143
Indiana,Cyclosporine,1016
Indiana,Epoetin Alfa-Epbx,189
Indiana,Selpercatinib,13
Indiana,Tretinoin,59
Indiana,Sildenafil Citrate,16
Indiana,Lenalidomide,5760
Indiana,Brexpiprazole,9746
Indiana,Atazanavir Sulfate,12
Indiana,Lasmiditan Succinate,136
Indiana,Oxymetazoline Hcl,21
Indiana,Netarsudil Mesylate,3777
Indiana,Ribavirin,56
Indiana,Rifabutin,122
Indiana,Rifampin,2065
Indiana,Riluzole,583
Indiana,Dimethyl Sulfoxide,16
Indiana,Upadacitinib,522
Indiana,Metformin Hcl,99
Indiana,Risedronate Sodium,3596
Indiana,Risedronate Sodium,372
Indiana,Risperidone,222
Indiana,Risperidone Microspheres,6299
Indiana,Risperidone,80536
Indiana,Risperidone,1581
Indiana,Methylphenidate Hcl,150
Indiana,Methylphenidate Hcl,39
Indiana,Ritonavir,854
Indiana,Rituximab,20
Indiana,Rivastigmine,10246
Indiana,Rivastigmine Tartrate,7170
Indiana,Rizatriptan Benzoate,11769
Indiana,Netarsudil Mesylat/Latanoprost,2648
Indiana,Ropinirole Hcl,1974
Indiana,Ropinirole Hcl,112774
Indiana,Rosuvastatin Calcium,290113
Indiana,Oxycodone Hcl,12
Indiana,Ramelteon,240
Indiana,Rucaparib Camsylate,118
Indiana,Fostemsavir Tromethamine,18
Indiana,Semaglutide,1403
Indiana,Midostaurin,23
Indiana,Carbidopa/Levodopa,2332
Indiana,Propafenone Hcl,33
Indiana,"Syring-Needl,disp,insul,0.3 Ml",87
Indiana,"Syringe And Needle,insulin,1ml",297
Indiana,"Syringe,needle,insuln,safe,1ml",52
Indiana,"Syringe-Needle,insulin,0.5 Ml",319
Indiana,Pilocarpine Hcl,21
Indiana,Salicylic Acid,17
Indiana,Salsalate,88
Indiana,Tolvaptan,92
Indiana,Granisetron,166
Indiana,Cyclosporine,14
Indiana,"Octreotide Acetate,mi-Spheres",81
Indiana,Collagenase Clostridium Hist.,7018
Indiana,Asenapine Maleate,4825
Indiana,Sapropterin Dihydrochloride,13
Indiana,Edoxaban Tosylate,269
Indiana,Milnacipran Hcl,3495
Indiana,Scopolamine,5362
Indiana,Asenapine,41
Indiana,Glycopyrrolate,38
Indiana,Ertugliflozin/Metformin,31
Indiana,Selegiline Hcl,1435
Indiana,Selenium Sulfide,991
Indiana,Maraviroc,271
Indiana,Cinacalcet Hcl,493
Indiana,Salmeterol Xinafoate,1957
Indiana,Betamethasone Dipropionate,11
Indiana,Quetiapine Fumarate,292
Indiana,Quetiapine Fumarate,199
Indiana,Somatropin,18
Indiana,Sertraline Hcl,357589
Indiana,Levonorgestrel/Ethin.Estradiol,16
Indiana,Sevelamer Carbonate,13912
Indiana,Sevelamer Hcl,420
Indiana,Fluoride (Sodium),331
Indiana,Fluoride (Sodium),640
Indiana,Norethindrone,14
Indiana,Varicella-Zoster Ge/As01b/Pf,123409
Indiana,Sildenafil Citrate,3091
Indiana,Doxepin Hcl,290
Indiana,Brodalumab,36
Indiana,Silodosin,3433
Indiana,Silver Sulfadiazine,52
Indiana,Silver Sulfadiazine,5236
Indiana,Brinzolamide/Brimonidine Tart,5051
Indiana,Golimumab,419
Indiana,Simvastatin,384312
Indiana,Alcohol Antiseptic Pads,12100
Indiana,Montelukast Sodium,368
Indiana,Sirolimus,1300
Indiana,Tedizolid Phosphate,23
Indiana,Metaxalone,16
Indiana,Risankizumab-Rzaa,222
Indiana,Drospirenone,17
Indiana,Sodium Bicarbonate,80
Indiana,0.9 % Sodium Chloride,6152
Indiana,Sodium Chloride 0.45 %,786
Indiana,Sodium Chloride Irrig Solution,1915
Indiana,Citric Acid/Sodium Citrate,27
Indiana,Fluoride (Sodium),151
Indiana,Sodium Fluoride/Potassium Nit,45
Indiana,Sodium Phenylbutyrate,18
Indiana,Sodium Polystyrene Sulfonate,1174
Indiana,Sofosbuvir/Velpatasvir,357
Indiana,Solifenacin Succinate,19968
Indiana,Insulin Glargine/Lixisenatide,3958
Indiana,Hydrocortisone Sod Succinate,37
Indiana,Hydrocortisone Sodium Succ/Pf,172
Indiana,Methylprednisolone Sod Succ/Pf,244
Indiana,Carisoprodol,16
Indiana,Lanreotide Acetate,79
Indiana,Pegvisomant,70
Indiana,Ivermectin,108
Indiana,Sotalol Hcl,27512
Indiana,Sotalol Hcl,1341
Indiana,Tiotropium Bromide,38280
Indiana,Tiotropium Bromide,32230
Indiana,Spironolactone,178458
Indiana,Spironolact/Hydrochlorothiazid,6967
Indiana,Esketamine Hcl,1088
Indiana,Norgestimate-Ethinyl Estradiol,1407
Indiana,Ketorolac Tromethamine,25
Indiana,Dasatinib,666
Indiana,Sodium Polystyrene Sulfon/Sorb,2263
Indiana,Levonorgestrel/Ethin.Estradiol,69
Indiana,Silver Sulfadiazine,4217
Indiana,Ertugliflozin Pidolate,473
Indiana,Ertugliflozin/Sitagliptin,69
Indiana,Ustekinumab,1389
Indiana,Tiotropium Br/Olodaterol Hcl,11818
Indiana,Regorafenib,160
Indiana,Atomoxetine Hcl,74
Indiana,Asfotase Alfa,21
Indiana,Streptomycin Sulfate,28
Indiana,Elviteg/Cob/Emtri/Tenofo Disop,88
Indiana,Olodaterol Hcl,131
Indiana,Buprenorphine,46
Indiana,Buprenorphine Hcl/Naloxone Hcl,3355
Indiana,Lamotrigine,97
Indiana,Sacrosidase,27
Indiana,Sucralfate,41639
Indiana,Sulfacetamide Sodium,1720
Indiana,Sulfacetamide/Prednisolone Sp,126
Indiana,Sulfadiazine,24
Indiana,Sulfamethoxazole/Trimethoprim,105864
Indiana,Mafenide Acetate,11
Indiana,Sulfasalazine,10268
Indiana,Sulfasalazine,3741
Indiana,Sulindac,3203
Indiana,Sumatriptan,555
Indiana,Sumatriptan Succ/Naproxen Sod,168
Indiana,Sumatriptan Succinate,41945
Indiana,Solriamfetol Hcl,277
Indiana,"Sodium, Potassium,mag Sulfates",15072
Indiana,"Pen Needle, Diabetic",1358
Indiana,"Syring-Needl,disp,insul,0.3 Ml",54
Indiana,"Syringe And Needle,insulin,1ml",206
Indiana,"Syringe-Needle,insulin,0.5 Ml",158
Indiana,Alcohol Antiseptic Pads,109
Indiana,Alcohol Antiseptic Pads,22
Indiana,Efavirenz,23
Indiana,Sunitinib Malate,200
Indiana,Ethinyl Estradiol/Drospirenone,43
Indiana,Budesonide/Formoterol Fumarate,76630
Indiana,Olanzapine/Fluoxetine Hcl,14
Indiana,Tezacaftor/Ivacaftor,16
Indiana,Efavirenz/Lamivu/Tenofov Disop,11
Indiana,Pramlintide Acetate,126
Indiana,Pramlintide Acetate,14
Indiana,Naldemedine Tosylate,705
Indiana,Darunavir/Cob/Emtri/Tenof Alaf,1216
Indiana,Empagliflozin/Metformin Hcl,1519
Indiana,Empagliflozin/Metformin Hcl,2341
Indiana,Levothyroxine Sodium,120646
Indiana,Capmatinib Hydrochloride,19
Indiana,Calcipotriene/Betamethasone,18
Indiana,Tacrolimus,7141
Indiana,Tadalafil,4216
Indiana,Dabrafenib Mesylate,166
Indiana,Osimertinib Mesylate,528
Indiana,Lanadelumab-Flyo,38
Indiana,Omeprazole/Amoxicill/Rifabutin,16
Indiana,Ixekizumab,943
Indiana,Ixekizumab,100
Indiana,Ixekizumab,43
Indiana,Ixekizumab,68
Indiana,Talazoparib Tosylate,31
Indiana,Oseltamivir Phosphate,93
Indiana,Tamoxifen Citrate,8175
Indiana,Tamsulosin Hcl,409864
Indiana,Methimazole,30
Indiana,Erlotinib Hcl,31
Indiana,Norethindrone-E.Estradiol-Iron,12
Indiana,Trandolapril/Verapamil Hcl,28
Indiana,Nilotinib Hcl,553
Indiana,Fostamatinib Disodium,35
Indiana,Tazarotene,153
Indiana,Ceftazidime,33
Indiana,Tazarotene,67
Indiana,"Tetanus, Diphtheria Tox,adult",483
Indiana,Dimethyl Fumarate,2967
Indiana,"Pen Needle, Diabetic",202
Indiana,Ceftaroline Fosamil Acetate,65
Indiana,Carbamazepine,777
Indiana,Carbamazepine,863
Indiana,Inotersen Sodium,42
Indiana,Aliskiren Hemifumarate,121
Indiana,Aliskiren/Hydrochlorothiazide,191
Indiana,Telmisartan,13905
Indiana,Telmisartan/Amlodipine,152
Indiana,Telmisartan/Hydrochlorothiazid,3849
Indiana,Temazepam,37400
Indiana,Tetanus-Diphtheria Toxoids/Pf,414
Indiana,Tenofovir Disoproxil Fumarate,711
Indiana,Atenolol,98
Indiana,Terazosin Hcl,31056
Indiana,Terbinafine Hcl,12562
Indiana,Terbutaline Sulfate,173
Indiana,Terconazole,1854
Indiana,Testosterone,20
Indiana,Testosterone,14
Indiana,Testosterone,7938
Indiana,Testosterone Cypionate,22481
Indiana,Testosterone Enanthate,113
Indiana,Tetrabenazine,750
Indiana,Tetracycline Hcl,2641
Indiana,Thalidomide,49
Indiana,Theophylline Anhydrous,1294
Indiana,Theophylline Anhydrous,3186
Indiana,Theophylline Anhydrous,5078
Indiana,Tiopronin,128
Indiana,Thioridazine Hcl,772
Indiana,Thiothixene,494
Indiana,"Prenatal Vit,calc76/Iron/Folic",27
Indiana,Diltiazem Hcl,3240
Indiana,Tiagabine Hcl,644
Indiana,Diltiazem Hcl,13
Indiana,Ivosidenib,22
Indiana,Tigecycline,22
Indiana,Dofetilide,62
Indiana,Timolol Maleate,40914
Indiana,Timolol Maleate/Pf,207
Indiana,Tinidazole,160
Indiana,Levothyroxine Sodium,1879
Indiana,Levothyroxine Sodium,148
Indiana,Dolutegravir Sodium,3068
Indiana,Tizanidine Hcl,135365
Indiana,Tobramycin,15
Indiana,Tobramycin/Dexamethasone,1091
Indiana,Tobramycin/Dexamethasone,72
Indiana,Tobramycin,6578
Indiana,Tobramycin In 0.225% Sod Chlor,25
Indiana,Tobramycin Sulfate,359
Indiana,Tobramycin/Dexamethasone,5896
Indiana,Tobramycin,128
Indiana,Itraconazole,24
Indiana,Tolterodine Tartrate,4503
Indiana,Tolterodine Tartrate,17092
Indiana,Tolvaptan,13
Indiana,Topiramate,751
Indiana,Topiramate,83667
Indiana,Topiramate,481
Indiana,Metoprolol Succinate,4191
Indiana,Toremifene Citrate,25
Indiana,Torsemide,83702
Indiana,"Insulin Glargine,hum.Rec.Anlog",5979
Indiana,"Insulin Glargine,hum.Rec.Anlog",21198
Indiana,Fesoterodine Fumarate,8156
Indiana,Bosentan,38
Indiana,Linagliptin,53531
Indiana,Tramadol Hcl,322293
Indiana,Tramadol Hcl,4310
Indiana,Tramadol Hcl/Acetaminophen,9442
Indiana,Trandolapril,2774
Indiana,Trandolapril/Verapamil Hcl,332
Indiana,Tranexamic Acid,750
Indiana,Scopolamine,421
Indiana,Tranylcypromine Sulfate,180
Indiana,Travoprost,5910
Indiana,Travoprost,11346
Indiana,Trazodone Hcl,319972
Indiana,Fluticasone/Umeclidin/Vilanter,59987
Indiana,Guselkumab,345
Indiana,Insulin Degludec,567
Indiana,Insulin Degludec,23071
Indiana,Insulin Degludec,18890
Indiana,Tretinoin,2053
Indiana,Tretinoin Microspheres,45
Indiana,Methotrexate Sodium,251
Indiana,Sumatriptan Succ/Naproxen Sod,27
Indiana,Norgestimate-Ethinyl Estradiol,246
Indiana,Norgestimate-Ethinyl Estradiol,48
Indiana,Norethindrone-E.Estradiol-Iron,41
Indiana,Norgestimate-Ethinyl Estradiol,39
Indiana,Norgestimate-Ethinyl Estradiol,143
Indiana,Norgestimate-Ethinyl Estradiol,34
Indiana,Norgestimate-Ethinyl Estradiol,128
Indiana,Norgestimate-Ethinyl Estradiol,67
Indiana,Norgestimate-Ethinyl Estradiol,567
Indiana,Triamcinolone Acetonide,95019
Indiana,Triamterene,154
Indiana,Triamterene/Hydrochlorothiazid,95848
Indiana,Triazolam,1412
Indiana,Olmesartan/Amlodipin/Hcthiazid,41
Indiana,Sod/Pot/K Cit/Sod Cit/Cit Acid,16
Indiana,Fenofibrate Nanocrystallized,54
Indiana,Trifluoperazine Hcl,618
Indiana,Trifluridine,311
Indiana,Trihexyphenidyl Hcl,6327
Indiana,Empaglifloz/Linaglip/Metformin,33
Indiana,Elexacaftor/Tezacaftor/Ivacaft,374
Indiana,Oxcarbazepine,214
Indiana,Sodium Chloride/Nahco3/Kcl/Peg,109
Indiana,Trimethobenzamide Hcl,222
Indiana,Trimethoprim,8405
Indiana,Trimipramine Maleate,29
Indiana,"Prenatal Vit27,calcium/Iron/Fa",41
Indiana,Vortioxetine Hydrobromide,24111
Indiana,Abacavir/Dolutegravir/Lamivudi,2967
Indiana,Levonorgestrel/Ethin.Estradiol,48
Indiana,Topiramate,2158
Indiana,Trospium Chloride,3260
Indiana,Trospium Chloride,1618
Indiana,"Syring-Needl,disp,insul,0.3 Ml",364
Indiana,"Syringe And Needle,insulin,1ml",1848
Indiana,"Syringe-Needle,insulin,0.5 Ml",821
Indiana,"Pen Needle, Diabetic",3114
Indiana,Plecanatide,1668
Indiana,Dulaglutide,72442
Indiana,"N.Meningitidis B,lipid Fhbp Rc",23
Indiana,Dorzolamide Hcl,14
Indiana,Emtricitabine/Tenofovir (Tdf),1162
Indiana,Aclidinium Bromide,985
Indiana,Tucatinib,17
Indiana,Hepatitis A And B Vaccine/Pf,619
Indiana,Cobicistat,22
Indiana,Lapatinib Ditosylate,17
Indiana,Abaloparatide,796
Indiana,Typhoid Vi Polysacch Vaccine,168
Indiana,Natalizumab,24
Indiana,Ubrogepant,1892
Indiana,Budesonide,81
Indiana,Febuxostat,674
Indiana,"Syring-Needl,disp,insul,0.3 Ml",28
Indiana,"Syringe And Needle,insulin,1ml",138
Indiana,"Syringe-Needle,insulin,0.5 Ml",70
Indiana,"Syringe And Needle,insulin,1ml",30
Indiana,"Syringe-Needle,insulin,0.5 Ml",15
Indiana,"Pen Needle, Diabetic",5663
Indiana,"Syring-Needl,disp,insul,0.3 Ml",17
Indiana,"Syringe And Needle,insulin,1ml",59
Indiana,"Syringe-Needle,insulin,0.5 Ml",14
Indiana,"Pen Needle, Diabetic",3135
Indiana,"Pen Needle, Diabetic",28002
Indiana,"Pen Needle, Diabetic",39955
Indiana,"Pen Needle, Diabetic",3464
Indiana,"Pen Needle, Diabetic",27129
Indiana,"Pen Needle, Diabetic",14
Indiana,"Pen Needle, Diabetic",43
Indiana,Tramadol Hcl/Acetaminophen,25
Indiana,Tramadol Hcl,113
Indiana,Ampicillin Sodium/Sulbactam Na,20
Indiana,"Pen Needle, Diabetic",3018
Indiana,"Pen Needle, Diabetic",718
Indiana,Levothyroxine Sodium,1311
Indiana,Selexipag,385
Indiana,Ursodiol,7269
Indiana,"Sub-Q Insulin Device, 20 Unit",308
Indiana,"Sub-Q Insulin Device, 30 Unit",325
Indiana,"Sub-Q Insulin Device, 40 Unit",638
Indiana,Meropenem/Vaborbactam,11
Indiana,Estradiol,181
Indiana,Valacyclovir Hcl,36842
Indiana,Mechlorethamine Hcl,12
Indiana,Valganciclovir Hcl,1610
Indiana,Diazepam,210
Indiana,Valproic Acid,1697
Indiana,Valproic Acid (As Sodium Salt),4184
Indiana,Valsartan,64054
Indiana,Valsartan/Hydrochlorothiazide,42449
Indiana,Valacyclovir Hcl,66
Indiana,Vancomycin Hcl In 5 % Dextrose,16
Indiana,Vancomycin Hcl,9449
Indiana,Vancomycin Hcl In 5 % Dextrose,17
Indiana,Vancomycin/Water For Inj (Peg),22
Indiana,Vancomycin/0.9 % Sod Chloride,283
Indiana,Metronidazole,50
Indiana,Hepatitis A Virus Vaccine/Pf,334
Indiana,Varicella Vaccine Live/Pf,22
Indiana,Icosapent Ethyl,23953
Indiana,Calcitriol,21
Indiana,Desogestrel-Ethinyl Estradiol,39
Indiana,Sucroferric Oxyhydroxide,2432
Indiana,Patiromer Calcium Sorbitex,1899
Indiana,Tenofovir Alafenamide,408
Indiana,Venetoclax,1266
Indiana,Venetoclax,83
Indiana,Venlafaxine Hcl,17085
Indiana,Venlafaxine Hcl,118311
Indiana,Albuterol Sulfate,91713
Indiana,"Syrge-Ndl,ins 0.3 Ml Half Mark",144
Indiana,"Syring-Needl,disp,insul,0.3 Ml",766
Indiana,"Syringe And Needle,insulin,1ml",1895
Indiana,"Syringe-Needle,insulin,0.5 Ml",1467
Indiana,Verapamil Hcl,34225
Indiana,Verapamil Hcl,2405
Indiana,Verapamil Hcl,8483
Indiana,Verapamil Hcl,4600
Indiana,Abemaciclib,464
Indiana,Solifenacin Succinate,941
Indiana,Eluxadoline,1483
Indiana,Doxycycline Calcium,24
Indiana,Liraglutide,10022
Indiana,Liraglutide,29229
Indiana,Levonorgestrel/Ethin.Estradiol,109
Indiana,Vigabatrin,33
Indiana,Moxifloxacin Hcl,12
Indiana,Vilazodone Hcl,14309
Indiana,Naproxen/Esomeprazole Mag,56
Indiana,Lacosamide,23384
Indiana,Lipase/Protease/Amylase,12
Indiana,Desog-E.Estradiol/E.Estradiol,28
Indiana,Tenofovir Disoproxil Fumarate,17
Indiana,Ergocalciferol (Vitamin D2),30
Indiana,Larotrectinib Sulfate,17
Indiana,Estradiol,280
Indiana,Naltrexone Microspheres,757
Indiana,"Meloxicam, Submicronized",18
Indiana,Diclofenac Sodium,85
Indiana,Voriconazole,700
Indiana,Sofosbuvir/Velpatas/Voxilaprev,40
Indiana,Pazopanib Hcl,267
Indiana,Prenatal No.52/Iron/Fa/Dha,11
Indiana,Cariprazine Hcl,15357
Indiana,Diroximel Fumarate,34
Indiana,Tafamidis,98
Indiana,Tafamidis Meglumine,94
Indiana,Ezetimibe/Simvastatin,135
Indiana,Lisdexamfetamine Dimesylate,8978
Indiana,Latanoprostene Bunod,1301
Indiana,Pitolisant Hcl,218
Indiana,Warfarin Sodium,214640
Indiana,"Water For Irrigation,sterile",712
Indiana,Alcohol Antiseptic Pads,22
Indiana,Colesevelam Hcl,3187
Indiana,Bupropion Hcl,77
Indiana,Bupropion Hcl,385
Indiana,Fluticasone Propion/Salmeterol,28063
Indiana,Safinamide Mesylate,80
Indiana,Latanoprost,295
Indiana,Crizotinib,56
Indiana,Alprazolam,564
Indiana,Alprazolam,13
Indiana,Rivaroxaban,149755
Indiana,Cenobamate,36
Indiana,Tofacitinib Citrate,1287
Indiana,Tofacitinib Citrate,1619
Indiana,Tetrabenazine,17
Indiana,Incobotulinumtoxina,14
Indiana,Eravacycline Di-Hydrochloride,44
Indiana,Telotristat Etiprate,24
Indiana,Denosumab,98
Indiana,Fluticasone Propionate,170
Indiana,Collagenase Clostridium Hist.,54
Indiana,Rifaximin,8543
Indiana,Dapagliflozin/Metformin Hcl,1920
Indiana,Lifitegrast,4494
Indiana,Baloxavir Marboxil,198
Indiana,Omalizumab,1076
Indiana,Levalbuterol Tartrate,1519
Indiana,Gilteritinib Fumarate,41
Indiana,Selinexor,46
Indiana,Oxycodone Myristate,7235
Indiana,Enzalutamide,4135
Indiana,Norelgestromin/Ethin.Estradiol,289
Indiana,Insulin Degludec/Liraglutide,1668
Indiana,Lidocaine Hcl/Pf,23
Indiana,Testosterone Enanthate,368
Indiana,Sodium Oxybate,753
Indiana,"Abiraterone Acet,submicronized",56
Indiana,Revefenacin,128
Indiana,Estradiol,2686
Indiana,Zafirlukast,1935
Indiana,Zaleplon,3040
Indiana,Tizanidine Hcl,28
Indiana,Ethosuximide,13
Indiana,Filgrastim-Sndz,89
Indiana,Niraparib Tosylate,228
Indiana,Tegaserod Hydrogen Maleate,36
Indiana,Alpha-1-Proteinase Inhibitor,132
Indiana,Sumatriptan Succinate,62
Indiana,Lipase/Protease/Amylase,1904
Indiana,Dextroamphetamine Sulfate,18
Indiana,Ceftolozane/Tazobactam,62
Indiana,Lisinopril/Hydrochlorothiazide,34
Indiana,Lisinopril,61
Indiana,Ezetimibe,327
Indiana,Zidovudine,104
Indiana,Zileuton,109
Indiana,Tafluprost/Pf,1207
Indiana,Ziprasidone Hcl,19583
Indiana,Ziprasidone Mesylate,13
Indiana,Diclofenac Potassium,134
Indiana,Ganciclovir,358
Indiana,Azithromycin,20
Indiana,Simvastatin,68
Indiana,Ondansetron Hcl,36
Indiana,Hydrocodone Bitartrate,295
Indiana,Zoledronic Acid,12
Indiana,Zoledronic Acid/Mannitol-Water,37
Indiana,Zolmitriptan,809
Indiana,Zolmitriptan,193
Indiana,Sertraline Hcl,367
Indiana,Zolpidem Tartrate,140418
Indiana,Zolpidem Tartrate,6572
Indiana,Zolmitriptan,187
Indiana,Zonisamide,116
Indiana,Zonisamide,9669
Indiana,Vorapaxar Sulfate,11
Indiana,Everolimus,15
Indiana,Diclofenac Submicronized,102
Indiana,Zoster Vaccine Live/Pf,39
Indiana,"Piperacillin-Tazo-Dextrose,iso",35
Indiana,Acyclovir,22
Indiana,Lidocaine,843
Indiana,Buprenorphine Hcl/Naloxone Hcl,3208
Indiana,Imiquimod,11
Indiana,Idelalisib,78
Indiana,Zileuton,41
Indiana,Ceritinib,14
Indiana,Tobramycin/Lotepred Etab,126
Indiana,Olanzapine,289
Indiana,Olanzapine Pamoate,389
Indiana,Olanzapine,42
Indiana,Abiraterone Acetate,776
Iowa,"Pen Needle, Diabetic",54
Iowa,Abacavir Sulfate,92
Iowa,Abacavir Sulfate/Lamivudine,324
Iowa,Aripiprazole,206
Iowa,Aripiprazole,1659
Iowa,Abiraterone Acetate,1361
Iowa,Acamprosate Calcium,672
Iowa,Acarbose,662
Iowa,Quinapril Hcl,40
Iowa,Acebutolol Hcl,1550
Iowa,Acetaminophen With Codeine,13546
Iowa,Acetazolamide,2544
Iowa,Acetazolamide,917
Iowa,Acetic Acid,1950
Iowa,Acetylcysteine,416
Iowa,Rabeprazole Sodium,61
Iowa,Acitretin,595
Iowa,Tocilizumab,192
Iowa,Tocilizumab,138
Iowa,Corticotropin,52
Iowa,Haemoph B Poly Conj-Tet Tox/Pf,17
Iowa,Risedronate Sodium,19
Iowa,Pioglitazone Hcl,24
Iowa,Acyclovir,18135
Iowa,"Diph,pertuss(Acell),tet Vac/Pf",787
Iowa,Adapalene,132
Iowa,Tadalafil,38
Iowa,Dextroamphetamine/Amphetamine,124
Iowa,Dextroamphetamine/Amphetamine,163
Iowa,Adefovir Dipivoxil,15
Iowa,Riociguat,234
Iowa,Insulin Lispro,172
Iowa,Insulin Lispro,21
Iowa,Fluticasone Propion/Salmeterol,30297
Iowa,Fluticasone Propion/Salmeterol,6339
Iowa,"Pen Needle, Diabetic",206
Iowa,"Syringe And Needle,insulin,1ml",22
Iowa,Amphetamine,24
Iowa,Everolimus,96
Iowa,Everolimus,13
Iowa,"Insulin Regular, Human",16
Iowa,Aspirin/Dipyridamole,89
Iowa,Anagrelide Hcl,51
Iowa,Erenumab-Aooe,2547
Iowa,Fremanezumab-Vfrm,54
Iowa,Fremanezumab-Vfrm,358
Iowa,Albendazole,30
Iowa,Albuterol Sulfate,5996
Iowa,Albuterol Sulfate,74206
Iowa,Alclometasone Dipropionate,48
Iowa,Alcohol Antiseptic Pads,81
Iowa,Alcohol Antiseptic Pads,1186
Iowa,Alcohol Antiseptic Pads,89
Iowa,Alcohol Antiseptic Pads,193
Iowa,Spironolactone,20
Iowa,Alectinib Hcl,49
Iowa,Alendronate Sodium,93381
Iowa,Alfuzosin Hcl,3283
Iowa,Nitazoxanide,32
Iowa,Aliskiren Hemifumarate,368
Iowa,Allopurinol,123439
Iowa,Almotriptan Malate,86
Iowa,Alogliptin Benzoate,65
Iowa,Lodoxamide Tromethamine,15
Iowa,Estradiol,21
Iowa,Alosetron Hcl,132
Iowa,Brimonidine Tartrate,6331
Iowa,Alprazolam,124088
Iowa,Alprazolam,207
Iowa,Alprazolam,13
Iowa,Alprazolam,43
Iowa,Alprazolam,289
Iowa,Loteprednol Etabonate,274
Iowa,Ramipril,117
Iowa,Ciclesonide,194
Iowa,Norethindrone-Ethin. Estradiol,66
Iowa,Tadalafil,32
Iowa,Amantadine Hcl,4642
Iowa,Zolpidem Tartrate,69
Iowa,Zolpidem Tartrate,72
Iowa,Amphotericin B Liposome,11
Iowa,Ambrisentan,414
Iowa,Naratriptan Hcl,12
Iowa,Levonorgestrel/Ethin.Estradiol,19
Iowa,Amikacin Sulfate,77
Iowa,Amiloride Hcl,1493
Iowa,Amiloride/Hydrochlorothiazide,689
Iowa,Amiodarone Hcl,36615
Iowa,Lubiprostone,4358
Iowa,Amitriptyline Hcl,49882
Iowa,Amlodipine Besylate,433260
Iowa,Amlodipine Besylate/Benazepril,14129
Iowa,Amlodipine/Atorvastatin,318
Iowa,Amlodipine Bes/Olmesartan Med,485
Iowa,Amlodipine Besylate/Valsartan,1135
Iowa,Amlodipine/Valsartan/Hcthiazid,133
Iowa,Ammonium Lactate,1460
Iowa,Isotretinoin,11
Iowa,Amoxapine,46
Iowa,Amoxicillin,70449
Iowa,Amoxicillin/Potassium Clav,65
Iowa,Amoxicillin/Potassium Clav,43107
Iowa,Amphotericin B,68
Iowa,Ampicillin Sodium,106
Iowa,Ampicillin Trihydrate,932
Iowa,Ampicillin Sodium/Sulbactam Na,41
Iowa,Dalfampridine,100
Iowa,Anagrelide Hcl,215
Iowa,Anastrozole,16924
